Fibre Radius in mm,Fibre Angle in Degrees,Fibre Youngs Modulus in N/mm^2,Buckling Load for first eigenmode in N,Buckling Load for second eigenmode in N,Buckling Load for third eigenmode in N
39.98073038204046,37.219450555663094,334950.3696179069,' 5334.3,' 5627.8,' 15532.'

78.8987255475305,81.61122965495584,580791.1001258512,' 9312.6,' 9852.5,' 26954.'

117.58844707151171,45.352012249459754,80876.8236782846,' 1571.3,' 1766.6,' 4750.3'

124.1809614071956,38.743808694457925,523949.5554644793,' 28157.,' 76591.,'1.30010E+05'

93.51020522250576,41.023427626678604,755165.0345968065,' 11907.,' 12912.,' 34603.'

33.528427277292465,85.85417053783182,331335.9259556975,' 5225.7,' 5294.9,' 15138.'

36.82123116757322,40.53532717945468,723114.4858921176,' 11541.,' 12111.,' 33702.'

49.10491418817436,6.431365073134215,467487.6582788188,' 7555.1,' 7903.2,' 21932.'

72.74445960058725,75.28036865122311,48312.05944961983,' 811.27,' 866.27,' 2401.8'

36.758138111327526,81.16442893887186,356667.531858079,' 5745.4,' 6022.5,' 16743.'

69.39568789065154,10.749727719013324,385915.2309074076,' 6206.0,' 6539.5,' 18018.'

33.73516705884668,25.54411680082654,81325.43513491578,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

77.43582747938298,66.07600616025813,275618.2580622876,' 4481.8,' 4733.9,' 13071.'

93.56045244064165,0.9093473361222323,567239.3371287391,' 8959.3,' 9639.6,' 26130.'

77.19476376256264,8.559695543746832,229743.0273259673,' 3759.2,' 3966.1,' 10964.'

31.98463491339879,78.33214778102716,181375.65227444368,' 2913.7,' 3070.6,' 8486.5'

59.54539575902023,37.850228596110064,230738.68598061107,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

110.00202752988507,43.49178642899414,584943.786629784,' 9018.8,' 10135.,' 26509.'

72.15722373961009,73.83816518708406,513192.29350853997,' 8252.9,' 8653.9,' 24046.'

29.18024562830935,2.1963815286379877,175165.17912207008,' 2800.4,' 2948.2,' 8159.4'

52.733057515205964,41.390682277966135,457144.18718890916,' 7352.9,' 7677.7,' 21363.'

60.52550829477805,34.184676755253754,396491.1381622417,' 6325.1,' 6621.4,' 18390.'

54.43564790433982,81.41551308344104,528088.3566983046,' 8468.7,' 8897.1,' 24582.'

77.59181704317686,29.959518304824318,784836.49251307,' 12546.,' 13315.,' 36260.'

26.801601840702503,47.462153211066436,185538.75036932624,' 2965.8,' 3121.7,' 8600.0'

121.31240928360288,19.97428600818171,588398.5375450127,' 32567.,' 88094.,'1.49997E+05'

54.48690444292759,3.4337490055696995,319968.3411357856,' 4719.0,' 4874.1,' 13884.'

61.80175701191823,18.77613307351908,684058.8968485153,' 9573.2,' 9851.9,' 28165.'

40.385014093964074,29.55644449983821,739444.7960027339,' 11820.,' 12362.,' 34426.'

83.91664613542397,64.31492505604477,344788.16900219576,' 5524.5,' 5879.3,' 16161.'

99.22219067068764,83.52820112603956,777064.6466640264,' 12127.,' 13274.,' 35397.'

80.40845230178572,54.47917436976459,257203.2806348998,' 4158.6,' 4392.8,' 12174.'

40.6682849502255,16.913462234010975,203920.0902516672,' 3261.2,' 3441.4,' 9499.6'

36.328815733476574,72.46776484333733,23125.538513958178,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

45.73334641830189,33.004877414348826,460185.79413344886,' 7373.1,' 7782.3,' 21467.'

115.50975561968338,39.007940341514356,585164.1347019215,' 9044.7,' 10257.,' 26503.'

118.97490013395313,25.42898977534117,742959.0815953471,' 11098.,' 12859.,' 32589.'

87.44956606496588,88.8301735173646,358394.0767592057,' 5724.0,' 6116.5,' 16767.'

77.50147474837851,35.123061788667115,600162.880600763,' 9602.0,' 10119.,' 27951.'

88.09331996186205,0.29520009111676915,617205.7887628141,' 9777.2,' 10466.,' 28500.'

50.54368512809967,32.74651044338896,556018.1001105839,' 8927.2,' 9322.7,' 25945.'

97.05678847661267,85.96386045919452,716847.3580924574,' 11328.,' 12319.,' 32909.'

55.18667607177483,6.709277074004807,239848.43589201072,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

27.735820577673117,60.60752886979913,245510.49318255,' 3941.0,' 4152.6,' 11488.'

56.16081574620221,24.6862733314566,366371.2463053685,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

56.9117548239695,3.200413644555686,479372.7346756246,' 7700.2,' 8042.9,' 22288.'

92.59763404277311,51.557123496554944,40436.98674083226,' 727.02,' 788.89,' 2180.4'

93.08739778143035,59.02962862374044,32779.79758099037,' 597.63,' 647.88,' 1801.7'

69.27972951698638,79.2501747652104,13098.493026689952,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

36.40428871618968,7.591931508974329,65535.820871863674,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

47.132916516468974,77.40075567915915,550827.0193478365,' 8833.5,' 9291.8,' 25748.'

37.73296275587813,78.96995963240775,422983.9878224736,' 6789.6,' 7104.9,' 19759.'

111.75219485096423,21.022960662990048,761902.0183069404,' 11593.,' 13040.,' 33923.'

51.42901484271327,11.875611160324649,515422.3079684227,' 8107.2,' 8255.0,' 23593.'

120.9126187787972,20.960882604225045,202270.04502845678,' 3486.8,' 3995.6,' 10453.'

121.38555613533869,14.871830327075276,10594.964725679925,' 1237.9,' 3338.9,' 5788.9'

111.94949623592325,89.36377090638842,442244.85218527284,' 6955.1,' 7795.5,' 20590.'

59.181632097453395,85.5257826356607,247467.32443109763,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

55.49635211286922,27.882757571002262,530230.7280075504,' 8569.6,' 8914.2,' 24938.'

100.48957336454536,1.7244039577225174,722224.2461787615,' 11274.,' 12353.,' 33010.'

112.6158406003142,28.98704165668254,51504.85273271744,' 1020.8,' 1137.3,' 3084.9'

49.404077488359746,19.44286669166835,287705.961871605,' 4651.4,' 4874.3,' 13578.'

108.90673152636775,57.716812464392426,393099.5519944644,' 6263.4,' 6950.3,' 18581.'

117.8462652877845,87.21403982291581,143775.47788505704,' 2560.5,' 2869.0,' 7708.4'

66.43775037932376,39.102202902574554,210221.87331093242,' 3379.7,' 3572.2,' 9903.8'

121.10208925636424,21.808845390905564,402293.49066394684,' 23074.,' 62716.,'1.07097E+05'

117.23103238758954,60.460130018521674,781287.566809302,' 11765.,' 13544.,' 34459.'

44.14033072036866,15.781882032891717,429547.9507352982,' 6862.6,' 7199.2,' 19987.'

76.92083881650228,17.247244756883127,468893.3587802448,' 7546.3,' 7985.5,' 21976.'

31.670958189823562,32.30314795835769,26796.598481861147,' 427.20,' 449.96,' 1250.2'

68.99044903531816,4.8375663539923695,484167.4757012038,' 7787.5,' 8170.0,' 22599.'

121.55150553104741,87.70820560382766,153022.93907290854,' 10225.,' 27559.,' 46831.'

91.97444976592165,47.19896891714521,397193.1032350479,' 6324.0,' 6776.8,' 18469.'

117.6458625205782,56.69391281376831,602948.1000830139,' 9248.9,' 10558.,' 27295.'

78.06955589800698,84.55320203005289,171630.66741590603,' 2822.5,' 2979.7,' 8285.6'

43.605816387688236,3.791864506126082,120529.66314423297,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

95.81870630446075,61.43589741840806,333340.6498264127,' 5405.4,' 5825.4,' 15762.'

89.93354767083663,1.6260096266349666,464316.35632854083,' 7374.8,' 7911.4,' 21514.'

39.292749701834865,53.961517445366596,46968.811369983465,' 754.01,' 797.00,' 2223.5'

62.92497554326465,14.419531100934316,73129.6424992694,' 1184.6,' 1254.2,' 3510.5'

40.85312116122619,26.659118563629434,171350.00903572977,' 2751.6,' 2904.8,' 8057.4'

123.44235792594502,31.86442033387828,88655.55205144794,' 6497.9,' 17464.,' 29377.'

96.39573336483745,81.85607237113831,37920.11068870727,' 704.07,' 769.18,' 2109.9'

103.64410656382299,25.668049987528082,156561.1092186305,' 2664.1,' 2899.8,' 7967.4'

69.66605928053002,25.18981240481463,565697.4974591961,' 9073.6,' 9544.8,' 26414.'

111.1160814097223,50.351449051596035,54632.12136649226,' 1059.5,' 1178.0,' 3206.0'

103.01808270075249,4.512773406578846,769944.3398410702,' 11969.,' 13122.,' 34845.'

125.18303194312278,44.00346334928193,705547.543940531,' 36242.,' 98201.,'1.69432E+05'

68.16479635785689,89.18856935855607,377273.13344030385,' 6070.6,' 6357.0,' 17658.'

83.71362552063758,52.67142616496276,617959.6826144028,' 9770.8,' 10368.,' 28380.'

72.51764075968174,32.37246831796713,789280.9642916522,' 12608.,' 13324.,' 36652.'

117.72048246616652,62.740396925591256,388749.8393620042,' 6188.6,' 7066.4,' 18381.'

119.51687833786069,26.237335952374824,774584.258663802,' 11699.,' 13482.,' 34327.'

123.9903490828341,82.78659716998766,441990.0089670841,' 24319.,' 66213.,'1.11768E+05'

103.57900475883287,28.090616350773495,486652.0671664401,' 7686.9,' 8394.6,' 22515.'

84.951464976745,8.805674050581924,83001.58114435036,' 1390.5,' 1485.2,' 4136.3'

111.50125817450947,3.735555505637902,625362.3369962346,' 9649.1,' 10755.,' 28466.'

103.9977877293597,40.65547154942797,539165.7188875681,' 8472.3,' 9320.5,' 24870.'

93.3326210534873,68.24616985454959,717755.693717298,' 11294.,' 12193.,' 32989.'

60.135496050157585,5.472486693568715,524688.3400604071,' 7342.1,' 7571.1,' 21622.'

99.68970712072786,17.054292351104976,175798.503633243,' 2925.7,' 3194.5,' 8702.1'

76.40607371968528,61.22638385305046,721699.07036785,' 11576.,' 12203.,' 33424.'

38.03177808261705,10.758198617058339,678444.6040441978,' 10836.,' 11377.,' 31561.'

50.5511877277064,48.83615290620735,70083.45114728485,' 1132.5,' 1192.2,' 3314.6'

76.32350939049695,82.71794509256898,188244.01913502978,' 3074.8,' 3240.6,' 9004.2'

46.74122041910866,68.08951595716387,535237.720368741,' 8609.0,' 9040.6,' 25033.'

42.927302568982846,39.26278770652819,374696.84174223104,' 6014.9,' 6326.1,' 17557.'

31.44424827997354,83.41060116628277,554698.4582089279,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

113.12155579654359,83.9979574853081,340002.5737908416,' 5415.3,' 6081.6,' 16095.'

44.24937826226676,61.262700874137614,142427.7625639476,' 2290.1,' 2397.0,' 6683.4'

63.60290163691399,85.43174820468126,449339.12370048516,' 7195.7,' 7521.9,' 20921.'

110.09747836744002,48.12866460117383,40970.94952142147,' 820.76,' 909.56,' 2481.7'

123.80778328167102,30.707039413100198,383719.2817365432,' 21592.,' 58985.,'1.00562E+05'

94.94035424286619,34.94501066227676,73276.81439851318,' 1283.5,' 1397.0,' 3837.7'

104.62713795904864,50.652548884445935,99433.35847014039,' 1756.4,' 1931.1,' 5268.4'

80.8535998454195,10.38445946079941,361363.64201501734,' 5781.8,' 6121.8,' 16867.'

28.02147918509756,22.633527657384924,373787.978306314,' 5965.2,' 6287.0,' 17376.'

68.33317034911167,76.36208241140962,161584.1609479868,' 2625.3,' 2761.7,' 7690.4'

38.96630862728521,50.70198314172417,355660.23787391186,' 5729.5,' 6038.5,' 16708.'

36.54540402448515,70.8042976277226,519807.2880165783,' 8266.2,' 8714.3,' 24209.'

113.86777998478681,78.49757104375088,119753.30577709936,' 2144.7,' 2400.9,' 6428.1'

29.958007739919303,42.57918126675254,306558.9810842576,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

118.42099796774966,0.44079643129851653,80699.06880703279,' 1562.1,' 1758.0,' 4710.9'

119.12509695308867,67.9726367246223,400015.7505790825,' 6335.5,' 7204.7,' 18703.'

84.89339475223142,26.00790933963426,244632.27129650666,' 3948.9,' 4217.7,' 11626.'

100.47380991698286,88.49817436866466,683268.1327568652,' 10695.,' 11685.,' 31237.'

47.263015133447695,56.565979200997475,673360.6560728565,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

109.38178430561783,69.62967831771246,689109.8920580255,' 10641.,' 11890.,' 31104.'

73.18075060380141,37.7802883333414,39568.03683873914,' 667.59,' 704.03,' 1976.1'

126.21838167407554,85.11648986340755,348126.09486720787,' 19361.,' 53067.,' 91386.'

106.84511854600123,60.825451006295566,636076.4905503148,' 9901.8,' 10986.,' 29093.'

75.89598950493048,26.37315515507927,567528.7288293572,' 9092.8,' 9591.9,' 26453.'

39.500539519670625,74.69285574044865,217453.30032957855,' 3473.7,' 3658.1,' 10163.'

92.98033265890251,88.3274702016267,367709.58088056016,' 5912.1,' 6321.9,' 17294.'

98.96868890986293,19.756504568233403,209733.0103083824,' 3498.2,' 3776.7,' 10339.'

99.01356714697894,48.096846509884365,622067.9349374918,' 9833.3,' 10689.,' 28695.'

45.56340281992614,73.12408984043708,428975.9059747409,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

46.299506704302686,61.52220920548459,446347.7590524096,' 7137.8,' 7495.8,' 20767.'

72.53981278053573,59.67025953094445,707344.3123829626,' 11292.,' 11902.,' 32939.'

86.17629549876254,79.98200076932174,123753.54402638519,' 2045.0,' 2187.6,' 6051.0'

30.55281351322028,47.30863488462161,403893.9191589901,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

48.84028290590668,58.02787836364292,607232.7930558731,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

61.3273367796842,63.608333506627496,718701.1261904889,' 11591.,' 12111.,' 33473.'

70.7632337837131,57.480931078622035,382343.5482211788,' 6131.4,' 6442.4,' 17950.'

91.15675754161408,86.01340729219147,353715.4276229804,' 5703.7,' 6139.3,' 16669.'

41.343450158570654,26.056310596631363,327283.6850627354,' 5269.5,' 5548.0,' 15358.'

116.47580865056085,44.98779407339072,582581.4214598313,' 9009.1,' 10280.,' 26565.'

79.68476867167834,2.125010274806522,606679.4099488205,' 9742.7,' 10308.,' 28254.'

100.97980793092216,65.3603764871964,305510.8571947179,' 4969.2,' 5401.7,' 14670.'

83.63629904025953,63.815417353306884,657704.6610575005,' 10451.,' 11129.,' 30339.'

109.19034197177405,25.716857882283918,692984.139563305,' 10682.,' 11965.,' 31347.'

48.2919578112957,47.375711658011504,694478.2954400727,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

34.823607937798045,57.738028518565905,109577.33187160085,' 1761.7,' 1844.7,' 5133.4'

51.66724708139297,46.73078493268002,275855.77392133663,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

61.501581777135605,40.96996992088182,163775.05263098355,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

55.56475700580435,67.5106916968279,29212.427519820092,' 478.92,' 506.08,' 1418.7'

101.79055897272775,11.977712445880048,483896.02437264373,' 7690.9,' 8329.2,' 22527.'

106.78799633167324,77.96845936057065,672134.9946131451,' 10405.,' 11563.,' 30446.'

71.57551620711286,38.00332848293922,740268.7944967601,' 11874.,' 12478.,' 34488.'

39.87068443995486,67.49486411997553,786844.5865830126,' 12583.,' 13252.,' 36704.'

72.59126960501857,66.2895157534019,316920.3646685789,' 5138.3,' 5373.6,' 14916.'

61.51872710024743,24.61746420929244,745236.9953189574,' 12050.,' 12591.,' 34977.'

45.35474165351977,81.46739496038366,293969.98216928006,' 4691.5,' 4936.9,' 13679.'

44.60107785121135,2.3504986895711086,491943.4014798671,' 7864.7,' 8280.2,' 22881.'

58.1521949631531,44.855119311209755,99667.33654390938,' 1411.1,' 1462.9,' 4215.1'

115.23275451496457,60.23361415486467,616852.7647745452,' 9403.6,' 10655.,' 27830.'

79.1410293368049,63.25583907914418,664920.6843333374,' 10609.,' 11303.,' 30904.'

118.00766273798187,63.090994716748895,671815.9962718952,' 10112.,' 11655.,' 29865.'

47.03556854945859,70.87239727342842,757471.6299079272,' 12148.,' 12782.,' 35264.'

72.46887952691094,88.81138913655151,90771.63664795272,' 1505.1,' 1583.5,' 4408.6'

122.99247505524579,43.13826409078277,370896.6700682078,' 21260.,' 57788.,' 96912.'

76.08196594757878,57.96609477513961,784141.7986117055,' 12621.,' 13340.,' 36521.'

90.91739602253742,36.63729075930802,274196.7107653557,' 4411.3,' 4722.6,' 12987.'

100.56459622937844,80.73465969389582,249510.39126462594,' 4102.3,' 4439.0,' 12058.'

32.357116344992214,87.63493307280076,192066.50991647612,' 3073.4,' 3207.1,' 9002.9'

96.55962649252938,13.364270238336816,764563.4866949781,' 12012.,' 13120.,' 35028.'

80.5360981682841,45.141785560389245,407389.5413554882,' 6492.1,' 6909.0,' 18922.'

34.70363569215527,51.582507451935115,326781.28351402027,' 5212.0,' 5475.9,' 15198.'

51.0446600411819,83.10267389938943,58157.778490746365,' 946.15,' 995.37,' 2776.3'

78.72201193987594,75.17209908334218,390574.495504583,' 6274.8,' 6618.5,' 18283.'

108.42454325622062,82.23178754309352,343879.7937870092,' 5507.1,' 6079.4,' 16345.'

114.6020799982878,5.793177889055649,476061.7465995797,' 7420.1,' 8386.2,' 21931.'

42.97433754652661,60.970175786057546,237528.50671733686,' 3808.7,' 3993.5,' 11086.'

104.23006457134494,43.42932439480782,351729.531293974,' 5648.3,' 6139.4,' 16588.'

109.02196221325813,7.724751323698412,167165.64864623806,' 2860.8,' 3153.7,' 8557.7'

25.229095389742632,52.05334913773083,640197.8768065008,' 10195.,' 10746.,' 29950.'

93.86409236103465,89.20585599646634,19507.302227679713,' 378.71,' 408.59,' 1131.0'

28.40733797316728,3.614975074356642,338625.75892833044,' 5392.4,' 5645.6,' 15676.'

48.628948648389,28.621355942564666,118781.07851886,' 1909.6,' 2013.5,' 5597.2'

40.51000730157618,39.227048146865606,576563.8903915514,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

36.92046309151827,28.683138005689106,102837.82720937248,' 1658.6,' 1737.3,' 4814.3'

101.45459004465076,37.55969763072021,182900.2032513172,' 3065.9,' 3332.7,' 9096.5'

113.0253093459125,6.5389714049708765,570298.1938516967,' 8800.8,' 9923.1,' 25934.'

67.39245013042637,36.41955949271093,780263.1794979576,' 12520.,' 13191.,' 36388.'

61.82747771004847,89.82712417513892,373291.5101064047,' 6059.7,' 6310.0,' 17574.'

42.17043932422108,29.73608611755946,760778.8634570263,' 12163.,' 12746.,' 35363.'

99.76562166964636,21.632098174162625,459029.73848188226,' 7318.3,' 7964.6,' 21473.'

41.99030847981494,13.219253266497779,637768.737732833,' 10179.,' 10719.,' 29713.'

53.07572597047068,69.10156101089585,330984.12923896004,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error
